data,title
রাজশাহী বিশ্ববিদ্যালয় বিশ্ববিদ্যালয় জীবনে প্রথম ক্লাস এই কলা ভবনে ই করেছিলাম,নিশ্চিত ইতিবাচক
ভাবি ঝালের ঠেলায় দিছে,কিছুটা নেতিবাচক
ধন্যবাদ ভাইখাবারের রুচি চলে গেছিলোলেবুচুরের নাম শুনে মুখে পানি চলে আসছে এন্ড সাথে খাবারের রুচিও,কিছুটা ইতিবাচক
চট্টগ্রামে আসার জন্য জোর অনুরোধ করছিজায়গা ঘুরিয়ে দেখার দায়িত্ব আমার,নিশ্চিত ইতিবাচক
ভাইয়া ভাবি দেখি সেই ঝাল খাইতে পারে,নিশ্চিত নেতিবাচক
মুন্সিগঞ্জ আমার জেলায় আপুর বাড়ি,নিরপেক্ষ
ভাইয়া এমনি সময় তো ভাবিকে কোনো রিভিউ করতে বেশি করতে দেন না আজকে মরিচ দেখে ভয় পাইলেন,কিছুটা নেতিবাচক
ভাইয়া ছোটবেলার জায়গা কখনো ভোলা যায়না শাবিস্তান হলের সামনে চান মিয়ার ফুচকা মন ভরে যায়,নিশ্চিত ইতিবাচক
চাচাকে দেখে ভালো লাগলো ওনার হাশিটা খুব সুন্দর,নিশ্চিত ইতিবাচক
এটাই মেইন খেতাপুরি মিরপুরে যেগুলো পাওয়া যায় ওগুলো তাওয়া পুরি খেতাপুরির মধ্যে প্রায়  রকম ডাল এবং পুদিনাপাতা ব্যাবহার করা হয়,নিরপেক্ষ
অধিকাংশ মানুষেরই তাই তবে সবার না,কিছুটা ইতিবাচক
আমাদের মকবাজারের উজ্জল হোটেলে বা রামপুরার আবুল হোটেলে এক বার আসবেন তোআসা করি ভালো লাগবে,কিছুটা ইতিবাচক
ওল্ড টাউন আমারও ভালো লাগে ওখানকার মানুষগুলো ভালো,কিছুটা ইতিবাচক
আলহামদুলিল্লাহ্ দোয়া করবেন আমার জন্য,নিশ্চিত ইতিবাচক
ভাই মনে হয় সেই রকম সিগারেটখোর,নিশ্চিত নেতিবাচক
ধন্যবাদ আপু আমাদের সাথে থাকার জন্য,নিশ্চিত ইতিবাচক
এইটা ছাড়া তো আর কোন উপায় নাই ভাই,নিশ্চিত ইতিবাচক
দাদা আমার পৈত্রিক বাড়ী বরিশাল কিন্তু আমার জন্ম ঢাকায় বড় হয়েছি ঢাকায় ঢাকায় আসলে অবশ্যই আমার সাথে দেখা করবেন,কিছুটা ইতিবাচক
